fighter1,fighter2,fight_odds_url,Bet,5Dimes_win,Bet365_win,BetDSI_win,BetOnline_win,BookMaker_win,Bovada_win,Intertops_win,Pinnacle_win,SportBet_win,SportsInt_win,Sportsbook_win,William_H_win,meanodds_win,5Dimes_vig,BetDSI_vig,BookMaker_vig,SportBet_vig,Bet365_vig,Bovada_vig,Sportsbook_vig,William_H_vig,Pinnacle_vig,SportsInt_vig,BetOnline_vig,Intertops_vig,Winner_Cleaned,Loser_Cleaned,wiki_url,bestfightodds_winner,bestfightodds_loser,WeightClass,Winner,Outcome,Loser,Method,Round,Time,Notes,Card,Winner_url,Loser_url,event_order,Method_Cleaned,Card_Cleaned,Champion,Interim_Champion,Card_Date,#,Event,5Dimes_lose,BetDSI_lose,BookMaker_lose,SportBet_lose,Bet365_lose,Bovada_lose,Sportsbook_lose,William_H_lose,Pinnacle_lose,SportsInt_lose,BetOnline_lose,Intertops_lose,meanodds_lose
Cristiane Justino,Tonya Evinger,https://www.bestfightodds.com/events/ufc-214-cormier-vs-jones-2-1303,Cristiane Justino,1.0909090909090908,,1.08,1.08,1.08,1.0909090909090908,,1.0946969696969697,1.084530853761623,1.1162790697674418,1.0833333333333333,1.0699790062981105,1.087063741467566,0.01666666666666683,0.05092592592592582,0.05092592592592582,0.025470293657977594,,0.050000000000000044,0.052109181141439365,0.05959777632439511,0.029101746104766235,0.04620927318295731,0.03403403403403393,,Cris Cyborg,Tonya Evinger,https://en.wikipedia.org/wiki/UFC_214,Cristiane Justino,Tonya Evinger,Women's Featherweight,Cris Cyborg,def,Tonya Evinger,TKO (knees),3.0,1:56,For the vacant UFC Women's Featherweight Championship.,Main Card,https://en.wikipedia.org/wiki/Cris_Cyborg,https://en.wikipedia.org/wiki/Tonya_Evinger,3,KO,Main Event,,,2017-07-29,407,UFC 214: Cormier vs. Jones 2,10.0,8.0,8.0,9.67,,7.5,7.75,8.0,8.65,6.65,9.25,,8.347000000000001
Cristiane Justino,Yana Kunitskaya,https://www.bestfightodds.com/events/ufc-222-cyborg-vs-kunitskaya-1422,Cristiane Justino,1.0638977635782747,,1.0666666666666667,1.0625,1.0526315789473684,1.0625,1.05,1.064102564102564,1.062111801242236,1.0588235294117647,1.05,,1.0593233903948875,0.014566805611581746,0.039540816326530503,0.03888888888888897,0.01903984768121858,,0.05228758169934644,0.05238095238095242,,0.03150215541063339,0.03968253968253954,0.04117647058823537,0.05238095238095242,Cris Cyborg,Yana Kunitskaya,https://en.wikipedia.org/wiki/UFC_222,Cristiane Justino,Yana Kunitskaya,Women's Featherweight,Cris Cyborg (c),def,Yana Kunitskaya,TKO (punches),1.0,3:25,For the UFC Women's Featherweight Championship.,Main Card,https://en.wikipedia.org/wiki/Cris_Cyborg,https://en.wikipedia.org/wiki/Yana_Kunitskaya,1,KO,Main Event,Cris Cyborg,,2018-03-03,432,UFC 222: Cyborg vs. Kunitskaya,13.4,9.8,11.25,12.9,,9.0,10.0,,10.9,10.5,10.0,10.0,10.775
Cristiano Marcello,Joe Proctor,https://www.bestfightodds.com/events/ufc-fight-night-36-machida-vs-mousasi-758,Joe Proctor,1.4761904761904763,,1.4761904761904763,1.4545454545454546,1.4761904761904763,1.4444444444444444,,1.4761904761904763,1.4672897196261683,1.3597122302158273,1.4166666666666667,,1.4497133800289408,0.022246941045606317,0.034562211981566726,0.034562211981566726,0.031179012070731815,,0.055944055944055826,0.06302521008403361,,0.02464157706093184,0.08027732165663215,0.044642857142857206,,Joe Proctor,Cristiano Marcello,https://en.wikipedia.org/wiki/UFC_Fight_Night:_Machida_vs._Mousasi,Joe Proctor,Cristiano Marcello,Lightweight,Joe Proctor,def,Cristiano Marcello,"Decision (unanimous) (29–28, 30–27, 29–28)",3.0,5:00,,Preliminary card (UFC Fight Pass),https://en.wikipedia.org/wiki/Joe_Proctor,https://en.wikipedia.org/wiki/Cristiano_Marcello,6,Unanimous Decision,Prelim,,,2014-02-15,262,UFC Fight Night: Machida vs. Mousasi,2.9,2.8,2.8,2.8600000000000003,,2.75,2.8,,2.88,2.9,2.8,,2.832222222222222
Cristiano Marcello,Kazuki Tokudome,https://www.bestfightodds.com/events/ufc-on-fuel-tv-8-silva-vs-stann-625,Kazuki Tokudome,2.1,,1.9523809523809523,2.1,2.0,2.1,,2.1100000000000003,2.13,2.15,2.15,,2.088042328042328,0.04140786749482395,0.0677506775067751,0.0652173913043479,0.028954933713883912,,0.05952380952380931,0.05695301376364492,,0.02550315601555697,0.05695301376364492,0.04140786749482395,,Kazuki Tokudome,Cristiano Marcello,https://en.wikipedia.org/wiki/UFC_on_Fuel_TV:_Silva_vs._Stann,Kazuki Tokudome,Cristiano Marcello,Lightweight,Kazuki Tokudome,def,Cristiano Marcello,"Decision (unanimous) (30–27, 30–27, 30–27)",3.0,5:00,,Preliminary card (Facebook and YouTube),https://en.wikipedia.org/wiki/Kazuki_Tokudome,https://en.wikipedia.org/wiki/Cristiano_Marcello,9,Unanimous Decision,Prelim,,,2013-03-03,230,UFC on Fuel TV: Silva vs. Stann,1.7692307692307692,1.8,1.7692307692307692,1.7874015748031495,,1.7142857142857144,1.6896551724137931,,1.8130081300813008,1.6896551724137931,1.7692307692307692,,1.7557442301877844
Cristiano Marcello,Reza Madadi,https://www.bestfightodds.com/events/ufc-153-silva-vs-bonnar-571,Cristiano Marcello,2.6,,2.65,2.65,2.7,2.6,,2.56,2.6399999999999997,2.65,2.5,,2.6166666666666663,0.03373819163292846,0.04948963810702134,0.04778972520907998,0.02291599266688249,,0.0512820512820511,0.042857142857142705,,0.02432463369963367,0.06485849056603765,0.0325309043591413,,Cristiano Marcello,Reza Madadi,https://en.wikipedia.org/wiki/UFC_153,Cristiano Marcello,Reza Madadi,Lightweight,Cristiano Marcello,def,Reza Madadi,"Decision (split) (28–29, 29–28, 30–27)",3.0,5:00,,Preliminary Card (Facebook),https://en.wikipedia.org/wiki/Cristiano_Marcello,https://en.wikipedia.org/wiki/Reza_Madadi,12,Split Decision,Prelim,,,2012-10-13,218,UFC 153: Silva vs. Bonnar,1.5405405405405406,1.4878048780487805,1.4761904761904763,1.5524861878453038,,1.5,1.5555555555555556,,1.5780346820809248,1.4545454545454546,1.526315789473684,,1.5190526182534134
Cristiano Marcello,Sam Sicilia,https://www.bestfightodds.com/events/ufc-the-ultimate-fighter-15-finale-524,Sam Sicilia,1.5555555555555556,,,1.5882352941176472,1.4878048780487805,1.526315789473684,,1.5917159763313609,1.5681818181818183,1.4761904761904763,1.5555555555555556,,1.5436944179318597,0.042857142857142705,,0.04948963810702134,0.03138194682186457,,0.047329276538201626,0.042857142857142705,,0.025078184929486103,0.0620347394540941,0.029629629629629672,,Sam Sicilia,Cristiano Marcello,https://en.wikipedia.org/wiki/The_Ultimate_Fighter:_Live#The_Ultimate_Fighter_15_Finale,Sam Sicilia,Cristiano Marcello,Lightweight,Sam Sicilia,def,Cristiano Marcello,TKO (punches),2.0,2:53,,Preliminary card (Fuel TV),https://en.wikipedia.org/wiki/Sam_Sicilia,https://en.wikipedia.org/wiki/Cristiano_Marcello,8,KO,Prelim,,,2012-06-01,206,The Ultimate Fighter: Live Finale,2.5,,2.65,2.54,,2.55,2.5,,2.52,2.6,2.5,,2.545
Cristina Stanciu,Maryna Moroz,https://www.bestfightodds.com/events/ufc-fight-night-86-rothwell-vs-dos-santos-1077,Maryna Moroz,1.5555555555555556,,1.526315789473684,1.5714285714285714,1.526315789473684,1.526315789473684,,1.5681818181818183,1.5524861878453038,1.4651162790697674,1.5,,1.5324128645002297,0.015991471215351716,0.03831417624521083,0.03831417624521083,0.02291599266688249,,0.047329276538201626,0.04402515723270439,,0.029838022165388,0.06715506715506714,0.036363636363636376,,Maryna Moroz,Cristina Stanciu,https://en.wikipedia.org/wiki/UFC_Fight_Night:_Rothwell_vs._dos_Santos,Maryna Moroz,Cristina Stanciu,Women's Strawweight,Maryna Moroz,def,Cristina Stanciu,"Decision (unanimous) (30–27, 30–27, 30–27)",3.0,5:00,,Main Card (Fox Sports 1),https://en.wikipedia.org/wiki/Maryna_Moroz,,6,Unanimous Decision,Main Event,,,2016-04-10,353,UFC Fight Night: Rothwell vs. dos Santos,2.6799999999999997,2.6100000000000003,2.6100000000000003,2.6399999999999997,,2.55,2.65,,2.55,2.6,2.5,,2.598888888888889
Cub Swanson,Dennis Siver,https://www.bestfightodds.com/events/ufc-162-silva-vs-weidman-661,Cub Swanson,1.4545454545454546,,1.4651162790697674,1.4444444444444444,,1.434782608695652,,1.4716981132075473,1.4464285714285714,1.3496503496503496,,,1.438095117291684,0.02083333333333326,0.04617604617604609,,0.029195862529195704,,0.05411255411255422,,,0.02431476569407609,0.07991569333450421,0.04318488529014841,,Cub Swanson,Dennis Siver,https://en.wikipedia.org/wiki/UFC_162,Cub Swanson,Dennis Siver,Featherweight,Cub Swanson,def,Dennis Siver,TKO (punches),3.0,2:24,,Main card,https://en.wikipedia.org/wiki/Cub_Swanson,https://en.wikipedia.org/wiki/Dennis_Siver,5,KO,Main Event,,,2013-07-06,240,UFC 162: Silva vs. Weidman,3.0,2.75,,2.96,,2.8,,,2.9,2.95,2.85,,2.887142857142858
Cub Swanson,Doo Ho Choi,https://www.bestfightodds.com/events/ufc-206-holloway-vs-pettis-1204,Cub Swanson,2.8,,2.85,2.85,2.85,2.75,,2.88,2.8600000000000003,2.7,2.95,2.9,2.8389999999999995,0.044642857142857206,0.03837719298245612,0.03837719298245612,0.031179012070731815,,0.055944055944055826,0.04486540378863402,0.059113300492610765,0.028750884642604335,0.06734006734006748,0.03837719298245612,,Cub Swanson,Doo Ho Choi,https://en.wikipedia.org/wiki/UFC_206,Cub Swanson,Doo Ho Choi,Featherweight,Cub Swanson,def,Doo Ho Choi,"Decision (unanimous) (30–27, 30–27, 29–28)",3.0,5:00,,Main Card,https://en.wikipedia.org/wiki/Cub_Swanson,https://en.wikipedia.org/wiki/Doo_Ho_Choi,3,Unanimous Decision,Main Event,,,2016-12-10,383,UFC 206: Holloway vs. Pettis,1.4545454545454546,1.4545454545454546,1.4545454545454546,1.4672897196261683,,1.4444444444444444,1.4166666666666667,1.4,1.4672897196261683,1.434782608695652,1.4545454545454546,,1.4448654977240918
Cub Swanson,Dustin Poirier,https://www.bestfightodds.com/events/ufc-on-fuel-tv-7-barao-vs-mcdonald-632,Cub Swanson,1.9523809523809523,,1.8333333333333335,1.9090909090909092,1.8695652173913042,1.8,,1.9523809523809523,1.9345794392523366,1.7407407407407407,1.7407407407407407,,1.8592013650345853,0.024390243902439046,0.06926406926406914,0.06976744186046524,0.033816425120772875,,0.0677506775067751,0.06227296315516351,,0.024390243902439046,0.06227296315516351,0.04761904761904767,,Cub Swanson,Dustin Poirier,https://en.wikipedia.org/wiki/UFC_on_Fuel_TV:_Bar%C3%A3o_vs._McDonald,Cub Swanson,Dustin Poirier,Featherweight,Cub Swanson,def,Dustin Poirier,"Decision (unanimous) (29–28, 30–27, 30–27)",3.0,5:00,,Main Card (Fuel TV),https://en.wikipedia.org/wiki/Cub_Swanson,https://en.wikipedia.org/wiki/Dustin_Poirier,2,Unanimous Decision,Main Event,,,2013-02-16,228,UFC on Fuel TV: Barão vs. McDonald,1.9523809523809523,1.9090909090909092,1.8695652173913042,1.9345794392523366,,1.9523809523809523,2.05,,1.9523809523809523,2.05,1.9090909090909092,,1.953274370218702
Cub Swanson,Frankie Edgar,https://www.bestfightodds.com/events/ufc-fight-night-128-barboza-vs-lee-1455,Frankie Edgar,1.434782608695652,,1.434782608695652,1.434782608695652,1.434782608695652,1.4166666666666667,1.434782608695652,1.4366812227074237,1.4273504273504274,1.4444444444444444,1.4166666666666667,1.4,1.4287020428467174,0.019550342130987275,0.05411255411255422,0.03595274781715463,0.027396188016124645,,0.05070993914807298,0.04486540378863402,0.059113300492610765,0.029381965552178313,0.06267806267806275,0.03595274781715463,0.06060606060606055,Frankie Edgar,Cub Swanson,https://en.wikipedia.org/wiki/UFC_Fight_Night:_Barboza_vs._Lee,Frankie Edgar,Cub Swanson,Featherweight,Frankie Edgar,def,Cub Swanson,"Decision (unanimous) (30–27, 30–27, 30–27)",3.0,5:00,,Main card (Fox Sports 1),https://en.wikipedia.org/wiki/Frankie_Edgar,https://en.wikipedia.org/wiki/Cub_Swanson,2,Unanimous Decision,Main Event,,,2018-04-21,436,UFC Fight Night: Barboza vs. Lee,3.1,2.8,2.95,3.06,,2.9,2.95,2.9,3.0,2.7,2.95,2.75,2.9145454545454546
Cub Swanson,Frankie Edgar,https://www.bestfightodds.com/events/ufc-fight-night-57-edgar-vs-swanson-892,Frankie Edgar,1.5,,1.526315789473684,1.5,1.526315789473684,1.4761904761904763,,1.5235602094240837,1.510204081632653,1.4098360655737705,1.5128205128205128,,1.4983603249543183,0.03703703703703698,0.03831417624521083,0.03831417624521083,0.027125665811797095,,0.04778972520907998,0.04563233376792697,,0.02400444713968053,0.07967269595176574,0.03703703703703698,,Frankie Edgar,Cub Swanson,https://en.wikipedia.org/wiki/UFC_Fight_Night:_Edgar_vs._Swanson,Frankie Edgar,Cub Swanson,Featherweight,Frankie Edgar,def,Cub Swanson,Submission (rear-naked choke),5.0,4:56,,Main Card (Fox Sports 1),https://en.wikipedia.org/wiki/Frankie_Edgar,https://en.wikipedia.org/wiki/Cub_Swanson,1,Sub,Main Event,,,2014-11-22,299,UFC Fight Night: Edgar vs. Swanson,2.7,2.6100000000000003,2.6100000000000003,2.74,,2.7,2.6,,2.7199999999999998,2.7,2.7,,2.6755555555555555
Cub Swanson,George Roop,https://www.bestfightodds.com/events/ufc-on-fox-2-482,Cub Swanson,1.8,,,,1.8,1.8333333333333335,,1.847457627118644,1.8264462809917354,,1.8333333333333335,,1.8234284291295078,0.0677506775067751,,0.0677506775067751,0.049998874406249394,,0.06926406926406914,0.06926406926406914,,0.024376191109338308,,,,Cub Swanson,George Roop,https://en.wikipedia.org/wiki/UFC_on_Fox:_Evans_vs._Davis,Cub Swanson,George Roop,Featherweight,Cub Swanson,def,George Roop,TKO (punches),2.0,2:22,,Preliminary Card (Fuel TV),https://en.wikipedia.org/wiki/Cub_Swanson,https://en.wikipedia.org/wiki/George_Roop,6,KO,Prelim,,,2012-01-28,196,UFC on Fox: Evans vs. Davis,1.9523809523809523,,1.9523809523809523,1.99009900990099,,1.9090909090909092,1.9090909090909092,,2.0700000000000003,,,,1.963840455474119
Cub Swanson,Hacran Dias,https://www.bestfightodds.com/events/ufc-on-fox-19-evans-vs-teixeira-1073,Cub Swanson,1.8333333333333335,,1.7874015748031495,1.7692307692307692,1.7874015748031495,1.7692307692307692,,1.8064516129032258,1.819672131147541,1.6896551724137931,1.7142857142857144,,1.7751847391279385,0.02164502164502169,0.0425631530783801,0.0425631530783801,0.030318780318780103,,0.0652173913043479,0.05952380952380931,,0.029761904761904656,0.05695301376364492,0.04140786749482395,,Cub Swanson,Hacran Dias,https://en.wikipedia.org/wiki/UFC_on_Fox:_Teixeira_vs._Evans,Cub Swanson,Hacran Dias,Featherweight,Cub Swanson,def,Hacran Dias,"Decision (unanimous) (29–28, 29–28, 29–28)",3.0,5:00,,Main Card (Fox),https://en.wikipedia.org/wiki/Cub_Swanson,https://en.wikipedia.org/wiki/Hacran_Dias,4,Unanimous Decision,Main Event,,,2016-04-16,354,UFC on Fox: Teixeira vs. Evans,2.1,2.0700000000000003,2.0700000000000003,2.08,,2.0,2.1,,2.1,2.15,2.1,,2.0855555555555556
Cub Swanson,Jeremy Stephens,https://www.bestfightodds.com/events/ufc-fight-night-44-swanson-vs-stephens-800,Cub Swanson,1.4166666666666667,,1.4081632653061225,1.4444444444444444,1.4081632653061225,1.425531914893617,,1.4545454545454546,1.4273504273504274,1.3703703703703702,1.3846153846153846,,1.4155390214998456,0.039215686274509665,0.03801377999524824,0.03801377999524824,0.027396188016124645,,0.05236973029588898,0.047955121245023546,,0.024200336700336722,0.06306306306306309,0.037135278514588865,,Cub Swanson,Jeremy Stephens,https://en.wikipedia.org/wiki/UFC_Fight_Night:_Swanson_vs._Stephens,Cub Swanson,Jeremy Stephens,Featherweight,Cub Swanson,def,Jeremy Stephens,"Decision (unanimous) (49–46, 49–46, 48–47)",5.0,5:00,,Main Card (Fox Sports 1),https://en.wikipedia.org/wiki/Cub_Swanson,https://en.wikipedia.org/wiki/Jeremy_Stephens,1,Unanimous Decision,Main Event,,,2014-06-28,279,UFC Fight Night: Swanson vs. Stephens,3.0,3.05,3.05,3.06,,2.85,3.07,,2.9699999999999998,3.0,2.9,,2.994444444444444
Cub Swanson,Kron Gracie,https://www.bestfightodds.com/events/ufc-on-espn-19-joanna-vs-waterson-1751,Cub Swanson,2.55,2.37,2.59,2.52,2.5,2.5,2.4,2.59,2.5300000000000002,2.25,2.4699999999999998,2.55,2.485,0.014798372179060326,0.04826254826254828,0.05517241379310356,0.020725081790054833,0.043153049482163475,0.04912280701754401,0.04771544245228454,0.028520499108734443,0.03022849997938959,0.05982905982905984,0.03581456650048698,0.059523809523809534,Cub Swanson,Kron Gracie,https://en.wikipedia.org/wiki/UFC_Fight_Night:_Joanna_vs._Waterson,Cub Swanson,Kron Gracie,Featherweight,Cub Swanson,def,Kron Gracie,"Decision (unanimous) (30–27, 30–27, 30–27)",3.0,5:00,,Main Card (ESPN+),https://en.wikipedia.org/wiki/Cub_Swanson,https://en.wikipedia.org/wiki/Kron_Gracie,2,Unanimous Decision,Main Event,,,2019-10-12,497,UFC Fight Night: Joanna vs. Waterson,1.606060606060606,1.510204081632653,1.526315789473684,1.5988023952095807,1.6097560975609757,1.5405405405405406,1.5555555555555556,1.5714285714285714,1.5524861878453038,1.625,1.5649717514124295,1.5555555555555556,1.5680564276896216
Cub Swanson,Max Holloway,https://www.bestfightodds.com/events/ufc-on-fox-15-machida-vs-rockhold-927,Max Holloway,2.35,,2.2800000000000002,2.3,2.2800000000000002,2.25,,2.3,2.33,2.25,2.35,,2.298888888888889,0.01736864958749451,0.03537068477645722,0.03537068477645722,0.024326249761081442,,0.05228758169934644,0.04817342432757932,,0.024946543121881604,0.05982905982905984,0.03478260869565242,,Max Holloway,Cub Swanson,https://en.wikipedia.org/wiki/UFC_on_Fox:_Machida_vs._Rockhold,Max Holloway,Cub Swanson,Featherweight,Max Holloway,def,Cub Swanson,Submission (guillotine choke),3.0,3:58,,Main Card (Fox),https://en.wikipedia.org/wiki/Max_Holloway,https://en.wikipedia.org/wiki/Cub_Swanson,3,Sub,Main Event,,,2015-04-18,315,UFC on Fox: Machida vs. Rockhold,1.6896551724137931,1.6756756756756757,1.6756756756756757,1.6802721088435373,,1.6451612903225805,1.606060606060606,,1.6944444444444444,1.625,1.6666666666666665,,1.662067960011442
Cub Swanson,Renato Moicano,https://www.bestfightodds.com/events/ufc-227-dillashaw-vs-garbrandt-2-1492,Renato Moicano,1.3448275862068966,,1.2857142857142856,1.303030303030303,1.3174603174603174,1.3076923076923077,1.2857142857142856,1.3236245954692556,1.341296928327645,1.3636363636363638,1.303030303030303,1.3003003003003002,1.3160297796892964,0.02136752136752129,0.0555555555555558,0.036813922356091044,0.025659118609275833,,0.05042016806722671,0.0531561461794019,0.04683089556068776,0.02947382523361375,0.061202185792349706,0.037712130735386484,0.06349206349206371,Renato Moicano,Cub Swanson,https://en.wikipedia.org/wiki/UFC_227,Renato Moicano,Cub Swanson,Featherweight,Renato Moicano,def,Cub Swanson,Submission (rear-naked choke),1.0,4:15,,Main Card,https://en.wikipedia.org/wiki/Renato_Moicano,https://en.wikipedia.org/wiki/Cub_Swanson,3,Sub,Main Event,,,2018-08-04,448,UFC 227: Dillashaw vs. Garbrandt 2,3.6,3.6,3.6,3.57,,3.5,3.5,3.6,3.65,3.05,3.7,3.5,3.533636363636364
Cub Swanson,Ricardo Lamas,https://www.bestfightodds.com/events/ufc-on-fox-1-velasquez-vs-dos-santos-442,Ricardo Lamas,1.7142857142857144,,,,1.6666666666666665,1.7142857142857144,,1.6993006993006992,1.72992700729927,1.6493506493506493,1.7407407407407407,,1.7020795988470652,0.037878787878787845,,0.054545454545454675,0.026489565003500415,,0.05952380952380931,0.06227296315516351,,0.02515858896256784,0.08248968878890128,,,Ricardo Lamas,Cub Swanson,https://en.wikipedia.org/wiki/UFC_on_Fox:_Velasquez_vs._dos_Santos,Ricardo Lamas,Cub Swanson,Featherweight,Ricardo Lamas,def,Cub Swanson,Submission (arm-triangle choke),2.0,2:16,,Preliminary card (Facebook),https://en.wikipedia.org/wiki/Ricardo_Lamas,https://en.wikipedia.org/wiki/Cub_Swanson,4,Sub,Prelim,,,2011-11-12,189,UFC on Fox: Velasquez vs. dos Santos,2.2,,2.2,2.23,,2.1,2.05,,2.29,2.1,,,2.1671428571428573
Cub Swanson,Ross Pearson,https://www.bestfightodds.com/events/ufc-on-fx-4-guida-vs-maynard-521,Cub Swanson,2.7,,,2.65,2.6,2.55,,2.81,2.74,2.6,2.55,,2.65,0.03703703703703698,,0.0512820512820511,0.027125665811797095,,0.047329276538201626,0.04127966976264208,,0.024746058306426955,0.0620347394540941,0.0325309043591413,,Cub Swanson,Ross Pearson,https://en.wikipedia.org/wiki/UFC_on_FX:_Maynard_vs._Guida,Cub Swanson,Ross Pearson,Featherweight,Cub Swanson,def,Ross Pearson,TKO (punches),2.0,4:14,,Main card (FX),https://en.wikipedia.org/wiki/Cub_Swanson,https://en.wikipedia.org/wiki/Ross_Pearson,4,KO,Main Event,,,2012-06-22,208,UFC on FX: Maynard vs. Guida,1.5,,1.5,1.510204081632653,,1.526315789473684,1.5405405405405406,,1.495049504950495,1.4761904761904763,1.526315789473684,,1.5093270227826916
Cub Swanson,Shane Burgos,https://www.bestfightodds.com/events/ufc-on-espn-9-iaquinta-vs-cowboy-1672,Shane Burgos,1.6666666666666665,1.5813953488372094,1.6289308176100628,1.6896551724137931,1.606060606060606,1.625,1.606060606060606,1.6802721088435373,1.6578947368421053,1.5882352941176472,1.6666666666666665,1.5714285714285714,1.6306888829622892,0.01666666666666683,0.03584054216965615,0.055541942334395245,0.023342670401493848,0.0490196078431373,0.05016722408026775,0.054545454545454675,0.05653170359052706,0.029924309100510582,0.06441223832528165,0.03628117913832196,0.057424118129614676,Shane Burgos,Cub Swanson,https://en.wikipedia.org/wiki/UFC_Fight_Night:_Iaquinta_vs._Cowboy,Shane Burgos,Cub Swanson,Featherweight,Shane Burgos,def,Cub Swanson,"Decision (split) (30–27, 27–30, 29–28)",3.0,5:00,,Main Card (ESPN+),https://en.wikipedia.org/wiki/Shane_Burgos,https://en.wikipedia.org/wiki/Cub_Swanson,3,Split Decision,Main Event,,,2019-05-04,477,UFC Fight Night: Iaquinta vs. Cowboy,2.4,2.37,2.31,2.38,2.4,2.3,2.2,2.38,2.3,2.3,2.25,2.3,2.3241666666666667
Cub Swanson,Tatsuya Kawajiri,https://www.bestfightodds.com/events/ufc-fight-night-92-rodriguez-vs-caceres-1146,Cub Swanson,1.3333333333333333,,1.3174603174603174,1.3225806451612903,1.3174603174603174,1.3174603174603174,,1.3311258278145695,1.3311258278145695,1.2777777777777777,1.2941176470588236,1.25,1.3092442011341314,0.020270270270270174,0.036813922356091044,0.036813922356091044,0.02672587475843935,,0.048891217042081436,0.05050505050505061,0.050000000000000044,0.029021558872305064,0.06832298136645965,0.03387533875338766,,Cub Swanson,Tatsuya Kawajiri,https://en.wikipedia.org/wiki/UFC_Fight_Night:_Rodr%C3%ADguez_vs._Caceres,Cub Swanson,Tatsuya Kawajiri,Featherweight,Cub Swanson,def,Tatsuya Kawajiri,"Decision (unanimous) (30–27, 30–27, 29–28)",3.0,5:00,,Preliminary Card (UFC Fight Pass),https://en.wikipedia.org/wiki/Cub_Swanson,https://en.wikipedia.org/wiki/Tatsuya_Kawajiri,11,Unanimous Decision,Prelim,,,2016-08-06,367,UFC Fight Night: Rodríguez vs. Caceres,3.7,3.6,3.6,3.63,,3.45,3.6,4.0,3.6,3.5,3.6,,3.628000000000001
Cung Le,Michael Bisping,https://www.bestfightodds.com/events/ufc-fight-night-48-bisping-vs-le-835,Michael Bisping,1.3389830508474576,,1.3225806451612903,1.3546099290780143,1.3225806451612903,1.3076923076923077,,1.3378378378378377,1.3311258278145695,1.289855072463768,1.3448275862068966,,1.3277881002514924,0.02080804577770068,0.03778770182068025,0.03778770182068025,0.02672587475843935,,0.05042016806722671,0.05128205128205132,,0.024483057724054902,0.05697103972147488,0.030617556106671495,,Michael Bisping,Cung Le,https://en.wikipedia.org/wiki/UFC_Fight_Night:_Bisping_vs._Le,Michael Bisping,Cung Le,Middleweight,Michael Bisping,def,Cung Le,TKO (knee and punches),4.0,0:57,,Main Card (UFC Fight Pass),https://en.wikipedia.org/wiki/Michael_Bisping,https://en.wikipedia.org/wiki/Cung_Le,1,KO,Main Event,,,2014-08-23,286,UFC Fight Night: Bisping vs. Le,3.65,3.55,3.55,3.63,,3.5,3.25,,3.61,3.55,3.42,,3.5233333333333334
