ATP,Location,Tournament,Date,Series,Court,Surface,Round,Best of,Winner,Loser,WRank,LRank,WPts,LPts,W1,L1,W2,L2,W3,L3,W4,L4,W5,L5,Wsets,Lsets,Comment,B365W,B365L,PSW,PSL,MaxW,MaxL,AvgW,AvgL,tour,source_year,WTA,Tier,BFEW,BFEL
30.0,Stuttgart,Stuttgart Open,2025-06-12,ATP250,Outdoor,Grass,2nd Round,3.0,Auger-Aliassime F.,Mpetshi G.,29.0,36.0,1685.0,1464.0,6.0,4.0,6.0,4.0,,,,,,,2.0,0.0,Completed,1.67,2.25,1.7,2.27,1.73,2.36,1.64,2.24,atp,2025,,,,
30.0,Stuttgart,Stuttgart Open,2025-06-12,ATP250,Outdoor,Grass,2nd Round,3.0,Zverev A.,Moutet C.,3.0,91.0,6385.0,662.0,6.0,2.0,7.0,6.0,,,,,,,2.0,0.0,Completed,1.08,8.0,1.09,9.89,1.1,10.0,1.07,8.24,atp,2025,,,,
30.0,Stuttgart,Stuttgart Open,2025-06-12,ATP250,Outdoor,Grass,2nd Round,3.0,Nakashima B.,Tien L.,31.0,68.0,1650.0,888.0,7.0,6.0,6.0,3.0,,,,,,,2.0,0.0,Completed,1.33,3.1,1.4,3.23,1.4,3.5,1.35,3.19,atp,2025,,,,
30.0,Stuttgart,Stuttgart Open,2025-06-13,ATP250,Outdoor,Grass,Quarterfinals,3.0,Auger-Aliassime F.,Engel J.,29.0,281.0,1685.0,191.0,7.0,6.0,6.0,3.0,,,,,,,2.0,0.0,Completed,1.2,4.33,1.24,4.58,1.24,5.0,1.22,4.37,atp,2025,,,,
30.0,Stuttgart,Stuttgart Open,2025-06-13,ATP250,Outdoor,Grass,Quarterfinals,3.0,Fritz T.,Fucsovics M.,7.0,112.0,4485.0,508.0,6.0,3.0,6.0,4.0,,,,,,,2.0,0.0,Completed,1.4,3.0,1.38,3.34,1.43,3.34,1.38,3.01,atp,2025,,,,
30.0,Stuttgart,Stuttgart Open,2025-06-13,ATP250,Outdoor,Grass,Quarterfinals,3.0,Zverev A.,Nakashima B.,3.0,31.0,6385.0,1650.0,7.0,5.0,6.0,4.0,,,,,,,2.0,0.0,Completed,1.29,3.75,1.31,3.81,1.33,3.95,1.29,3.62,atp,2025,,,,
30.0,Stuttgart,Stuttgart Open,2025-06-13,ATP250,Outdoor,Grass,Quarterfinals,3.0,Shelton B.,Lehecka J.,12.0,33.0,3080.0,1605.0,6.0,4.0,6.0,4.0,,,,,,,2.0,0.0,Completed,1.91,1.91,1.93,1.97,2.0,1.97,1.91,1.89,atp,2025,,,,
30.0,Stuttgart,Stuttgart Open,2025-06-14,ATP250,Outdoor,Grass,Semifinals,3.0,Fritz T.,Auger-Aliassime F.,7.0,29.0,4485.0,1685.0,6.0,4.0,7.0,6.0,,,,,,,2.0,0.0,Completed,1.57,2.3,1.61,2.49,1.61,2.6,1.54,2.45,atp,2025,,,,
30.0,Stuttgart,Stuttgart Open,2025-06-14,ATP250,Outdoor,Grass,Semifinals,3.0,Zverev A.,Shelton B.,3.0,12.0,6385.0,3080.0,7.0,6.0,7.0,6.0,,,,,,,2.0,0.0,Completed,1.57,2.4,1.61,2.48,1.61,2.62,1.56,2.4,atp,2025,,,,
30.0,Stuttgart,Stuttgart Open,2025-06-15,ATP250,Outdoor,Grass,The Final,3.0,Fritz T.,Zverev A.,7.0,3.0,4485.0,6385.0,6.0,3.0,7.0,6.0,,,,,,,2.0,0.0,Completed,2.2,1.67,2.36,1.67,2.36,1.7,2.24,1.64,atp,2025,,,,
31.0,'s-Hertogenbosch,Rosmalen Grass Court Championships,2025-06-09,ATP250,Outdoor,Grass,1st Round,3.0,Diallo G.,Vukic A.,55.0,79.0,1007.0,783.0,7.0,5.0,7.0,6.0,,,,,,,2.0,0.0,Completed,1.6,2.38,1.64,2.39,1.67,2.5,1.59,2.34,atp,2025,,,,
31.0,'s-Hertogenbosch,Rosmalen Grass Court Championships,2025-06-09,ATP250,Outdoor,Grass,1st Round,3.0,Borges N.,Basavareddy N.,38.0,105.0,1375.0,582.0,7.0,6.0,6.0,2.0,,,,,,,2.0,0.0,Completed,1.53,2.4,1.6,2.49,1.6,2.63,1.52,2.51,atp,2025,,,,
31.0,'s-Hertogenbosch,Rosmalen Grass Court Championships,2025-06-09,ATP250,Outdoor,Grass,1st Round,3.0,Jarry N.,Darderi L.,150.0,48.0,398.0,1119.0,5.0,7.0,6.0,4.0,7.0,6.0,,,,,2.0,1.0,Completed,1.57,2.4,1.58,2.52,1.61,2.58,1.57,2.37,atp,2025,,,,
31.0,'s-Hertogenbosch,Rosmalen Grass Court Championships,2025-06-09,ATP250,Outdoor,Grass,1st Round,3.0,Thompson J.,Kovacevic A.,37.0,76.0,1375.0,799.0,6.0,4.0,6.0,4.0,,,,,,,2.0,0.0,Completed,1.4,2.9,1.43,3.02,1.45,3.05,1.41,2.89,atp,2025,,,,
31.0,'s-Hertogenbosch,Rosmalen Grass Court Championships,2025-06-10,ATP250,Outdoor,Grass,1st Round,3.0,Bergs Z.,Blockx A.,63.0,145.0,931.0,410.0,6.0,3.0,1.0,6.0,7.0,6.0,,,,,2.0,1.0,Completed,1.57,2.4,1.63,2.41,1.66,2.48,1.57,2.36,atp,2025,,,,
31.0,'s-Hertogenbosch,Rosmalen Grass Court Championships,2025-06-10,ATP250,Outdoor,Grass,1st Round,3.0,McDonald M.,Bellucci M.,99.0,72.0,617.0,861.0,6.0,1.0,6.0,7.0,6.0,3.0,,,,,2.0,1.0,Completed,1.57,2.3,1.65,2.37,1.65,2.5,1.57,2.38,atp,2025,,,,
31.0,'s-Hertogenbosch,Rosmalen Grass Court Championships,2025-06-10,ATP250,Outdoor,Grass,1st Round,3.0,Opelka R.,De Jong J.,87.0,92.0,701.0,660.0,6.0,7.0,7.0,6.0,6.0,2.0,,,,,2.0,1.0,Completed,1.73,2.1,1.74,2.21,1.79,2.3,1.68,2.18,atp,2025,,,,
31.0,'s-Hertogenbosch,Rosmalen Grass Court Championships,2025-06-10,ATP250,Outdoor,Grass,1st Round,3.0,Virtanen O.,Etcheverry T.,101.0,62.0,605.0,935.0,7.0,6.0,7.0,5.0,,,,,,,2.0,0.0,Completed,1.53,2.5,1.58,2.52,1.58,2.64,1.51,2.55,atp,2025,,,,
31.0,'s-Hertogenbosch,Rosmalen Grass Court Championships,2025-06-11,ATP250,Outdoor,Grass,1st Round,3.0,Mannarino A.,O Connell C.,127.0,80.0,462.0,772.0,6.0,1.0,6.0,3.0,,,,,,,2.0,0.0,Completed,1.62,2.2,1.7,2.27,1.74,2.32,1.67,2.18,atp,2025,,,,
31.0,'s-Hertogenbosch,Rosmalen Grass Court Championships,2025-06-11,ATP250,Outdoor,Grass,1st Round,3.0,Evans D.,Hijikata R.,217.0,75.0,253.0,811.0,3.0,6.0,6.0,4.0,6.0,3.0,,,,,2.0,1.0,Completed,2.6,1.5,2.63,1.54,2.75,1.7,2.56,1.51,atp,2025,,,,
31.0,'s-Hertogenbosch,Rosmalen Grass Court Championships,2025-06-11,ATP250,Outdoor,Grass,1st Round,3.0,Hurkacz H.,Bautista Agut R.,32.0,50.0,1640.0,1064.0,7.0,6.0,6.0,4.0,,,,,,,2.0,0.0,Completed,1.33,3.4,1.35,3.44,1.37,3.6,1.34,3.25,atp,2025,,,,
31.0,'s-Hertogenbosch,Rosmalen Grass Court Championships,2025-06-11,ATP250,Outdoor,Grass,1st Round,3.0,Lajal M.,Djere L.,195.0,64.0,279.0,927.0,6.0,2.0,6.0,4.0,,,,,,,2.0,0.0,Completed,1.6,2.25,1.65,2.39,1.71,2.39,1.63,2.25,atp,2025,,,,
31.0,'s-Hertogenbosch,Rosmalen Grass Court Championships,2025-06-11,ATP250,Outdoor,Grass,2nd Round,3.0,Diallo G.,Thompson J.,55.0,37.0,1007.0,1375.0,4.0,6.0,6.0,1.0,7.0,5.0,,,,,2.0,1.0,Completed,2.5,1.53,2.59,1.57,2.59,1.62,2.47,1.54,atp,2025,,,,
31.0,'s-Hertogenbosch,Rosmalen Grass Court Championships,2025-06-11,ATP250,Outdoor,Grass,2nd Round,3.0,Khachanov K.,McDonald M.,24.0,99.0,2010.0,617.0,6.0,3.0,5.0,7.0,7.0,6.0,,,,,2.0,1.0,Completed,1.45,2.8,1.5,2.82,1.5,2.98,1.43,2.81,atp,2025,,,,
31.0,'s-Hertogenbosch,Rosmalen Grass Court Championships,2025-06-12,ATP250,Outdoor,Grass,2nd Round,3.0,Borges N.,Virtanen O.,38.0,101.0,1375.0,605.0,,,,,,,,,,,,,Walkover,1.45,2.8,1.56,2.58,1.56,3.0,1.46,2.71,atp,2025,,,,
31.0,'s-Hertogenbosch,Rosmalen Grass Court Championships,2025-06-12,ATP250,Outdoor,Grass,2nd Round,3.0,Humbert U.,Evans D.,20.0,217.0,2195.0,253.0,7.0,5.0,6.0,3.0,,,,,,,2.0,0.0,Completed,1.36,3.2,1.33,3.64,1.5,3.75,1.35,3.25,atp,2025,,,,
31.0,'s-Hertogenbosch,Rosmalen Grass Court Championships,2025-06-12,ATP250,Outdoor,Grass,2nd Round,3.0,Opelka R.,Jarry N.,87.0,150.0,701.0,398.0,7.0,6.0,6.0,3.0,,,,,,,2.0,0.0,Completed,1.73,2.05,1.79,2.14,1.84,2.16,1.74,2.07,atp,2025,,,,
31.0,'s-Hertogenbosch,Rosmalen Grass Court Championships,2025-06-12,ATP250,Outdoor,Grass,2nd Round,3.0,Bergs Z.,Popyrin A.,63.0,21.0,931.0,2140.0,6.0,7.0,6.0,2.0,7.0,6.0,,,,,2.0,1.0,Completed,2.2,1.67,2.28,1.71,2.36,1.72,2.26,1.63,atp,2025,,,,
31.0,'s-Hertogenbosch,Rosmalen Grass Court Championships,2025-06-12,ATP250,Outdoor,Grass,2nd Round,3.0,Lajal M.,Hurkacz H.,195.0,32.0,279.0,1640.0,,,,,,,,,,,,,Walkover,2.5,1.53,2.5,1.6,2.5,1.65,2.43,1.55,atp,2025,,,,
31.0,'s-Hertogenbosch,Rosmalen Grass Court Championships,2025-06-12,ATP250,Outdoor,Grass,2nd Round,3.0,Medvedev D.,Mannarino A.,11.0,127.0,3100.0,462.0,7.0,6.0,6.0,4.0,,,,,,,2.0,0.0,Completed,1.29,3.75,1.3,3.81,1.35,4.1,1.27,3.79,atp,2025,,,,
31.0,'s-Hertogenbosch,Rosmalen Grass Court Championships,2025-06-13,ATP250,Outdoor,Grass,Quarterfinals,3.0,Humbert U.,Borges N.,20.0,38.0,2195.0,1375.0,6.0,1.0,6.0,4.0,,,,,,,2.0,0.0,Completed,1.4,3.0,1.41,3.18,1.45,3.2,1.39,2.98,atp,2025,,,,
31.0,'s-Hertogenbosch,Rosmalen Grass Court Championships,2025-06-13,ATP250,Outdoor,Grass,Quarterfinals,3.0,Diallo G.,Khachanov K.,55.0,24.0,1007.0,2010.0,7.0,6.0,6.0,4.0,,,,,,,2.0,0.0,Completed,2.3,1.57,2.42,1.64,2.5,1.64,2.34,1.59,atp,2025,,,,
31.0,'s-Hertogenbosch,Rosmalen Grass Court Championships,2025-06-13,ATP250,Outdoor,Grass,Quarterfinals,3.0,Opelka R.,Medvedev D.,87.0,11.0,701.0,3100.0,7.0,6.0,7.0,6.0,,,,,,,2.0,0.0,Completed,3.75,1.29,3.75,1.32,3.85,1.34,3.63,1.29,atp,2025,,,,
31.0,'s-Hertogenbosch,Rosmalen Grass Court Championships,2025-06-13,ATP250,Outdoor,Grass,Quarterfinals,3.0,Bergs Z.,Lajal M.,63.0,195.0,931.0,279.0,7.0,6.0,7.0,6.0,,,,,,,2.0,0.0,Completed,1.8,2.0,1.83,2.09,1.84,2.14,1.76,2.04,atp,2025,,,,
31.0,'s-Hertogenbosch,Rosmalen Grass Court Championships,2025-06-14,ATP250,Outdoor,Grass,Semifinals,3.0,Diallo G.,Humbert U.,55.0,20.0,1007.0,2195.0,6.0,3.0,7.0,6.0,,,,,,,2.0,0.0,Completed,2.5,1.53,2.61,1.56,2.61,1.61,2.45,1.54,atp,2025,,,,
31.0,'s-Hertogenbosch,Rosmalen Grass Court Championships,2025-06-14,ATP250,Outdoor,Grass,Semifinals,3.0,Bergs Z.,Opelka R.,63.0,87.0,931.0,701.0,6.0,1.0,6.0,4.0,,,,,,,2.0,0.0,Completed,2.2,1.67,2.3,1.69,2.3,1.74,2.22,1.65,atp,2025,,,,
31.0,'s-Hertogenbosch,Rosmalen Grass Court Championships,2025-06-15,ATP250,Outdoor,Grass,The Final,3.0,Diallo G.,Bergs Z.,55.0,63.0,1007.0,931.0,7.0,5.0,7.0,6.0,,,,,,,2.0,0.0,Completed,1.53,2.5,1.56,2.6,1.56,2.6,1.52,2.5,atp,2025,,,,
32.0,Halle,Halle Open,2025-06-16,ATP500,Outdoor,Grass,1st Round,3.0,Marozsan F.,Kecmanovic M.,58.0,47.0,990.0,1146.0,6.0,7.0,6.0,4.0,6.0,4.0,,,,,2.0,1.0,Completed,1.91,1.83,1.94,1.94,2.08,1.94,1.97,1.82,atp,2025,,,,
32.0,Halle,Halle Open,2025-06-16,ATP500,Outdoor,Grass,1st Round,3.0,Medvedev D.,Altmaier D.,11.0,52.0,3140.0,1037.0,6.0,3.0,6.0,3.0,,,,,,,2.0,0.0,Completed,1.17,4.75,1.19,5.22,1.22,5.5,1.18,4.88,atp,2025,,,,
32.0,Halle,Halle Open,2025-06-16,ATP500,Outdoor,Grass,1st Round,3.0,Bublik A.,Muller A.,45.0,40.0,1225.0,1311.0,6.0,4.0,6.0,4.0,,,,,,,2.0,0.0,Completed,1.33,3.4,1.34,3.42,1.38,3.55,1.33,3.37,atp,2025,,,,
32.0,Halle,Halle Open,2025-06-16,ATP500,Outdoor,Grass,1st Round,3.0,Tsitsipas S.,Darderi L.,25.0,56.0,1920.0,1004.0,6.0,4.0,3.0,6.0,7.0,6.0,,,,,2.0,1.0,Completed,1.25,3.6,1.3,3.88,1.31,4.1,1.27,3.7,atp,2025,,,,
32.0,Halle,Halle Open,2025-06-16,ATP500,Outdoor,Grass,1st Round,3.0,Halys Q.,Bonzi B.,48.0,62.0,1134.0,945.0,6.0,4.0,6.0,4.0,,,,,,,2.0,0.0,Completed,1.62,2.3,1.68,2.29,1.68,2.46,1.6,2.3,atp,2025,,,,
32.0,Halle,Halle Open,2025-06-17,ATP500,Outdoor,Grass,1st Round,3.0,Etcheverry T.,Martinez P.,63.0,54.0,935.0,1030.0,6.0,1.0,6.0,3.0,,,,,,,2.0,0.0,Completed,1.36,3.2,1.38,3.16,1.42,3.35,1.37,3.06,atp,2025,,,,
32.0,Halle,Halle Open,2025-06-17,ATP500,Outdoor,Grass,1st Round,3.0,Machac T.,De Jong J.,23.0,93.0,2020.0,660.0,7.0,5.0,3.0,6.0,6.0,3.0,,,,,2.0,1.0,Completed,1.4,3.0,1.43,3.03,1.5,3.1,1.42,2.89,atp,2025,,,,
32.0,Halle,Halle Open,2025-06-17,ATP500,Outdoor,Grass,1st Round,3.0,Rublev A.,Ofner S.,14.0,122.0,2920.0,483.0,6.0,3.0,6.0,4.0,,,,,,,2.0,0.0,Completed,1.45,2.6,1.49,2.8,1.51,2.92,1.46,2.7,atp,2025,,,,
32.0,Halle,Halle Open,2025-06-17,ATP500,Outdoor,Grass,1st Round,3.0,Cobolli F.,Fonseca J.,24.0,57.0,1970.0,991.0,5.0,7.0,7.0,6.0,7.0,6.0,,,,,2.0,1.0,Completed,2.6,1.5,2.63,1.54,2.78,1.55,2.6,1.5,atp,2025,,,,
32.0,Halle,Halle Open,2025-06-17,ATP500,Outdoor,Grass,1st Round,3.0,Michelsen A.,Cerundolo F.,33.0,18.0,1570.0,2285.0,2.0,6.0,7.0,5.0,6.0,4.0,,,,,2.0,1.0,Completed,1.8,1.95,1.9,1.99,1.92,2.04,1.83,1.96,atp,2025,,,,
32.0,Halle,Halle Open,2025-06-17,ATP500,Outdoor,Grass,1st Round,3.0,Shapovalov D.,Humbert U.,31.0,20.0,1626.0,2195.0,6.0,4.0,4.0,6.0,7.0,6.0,,,,,2.0,1.0,Completed,2.3,1.62,2.28,1.69,2.4,1.71,2.31,1.61,atp,2025,,,,
32.0,Halle,Halle Open,2025-06-17,ATP500,Outdoor,Grass,1st Round,3.0,Sinner J.,Hanfmann Y.,1.0,138.0,10880.0,428.0,7.0,5.0,6.0,3.0,,,,,,,2.0,0.0,Completed,1.01,13.0,1.02,24.07,1.03,28.0,1.01,18.37,atp,2025,,,,
32.0,Halle,Halle Open,2025-06-17,ATP500,Outdoor,Grass,1st Round,3.0,Auger-Aliassime F.,Djere L.,27.0,65.0,1775.0,911.0,6.0,3.0,6.0,7.0,6.0,1.0,,,,,2.0,1.0,Completed,1.29,3.75,1.32,3.69,1.35,3.85,1.31,3.47,atp,2025,,,,
32.0,Halle,Halle Open,2025-06-17,ATP500,Outdoor,Grass,1st Round,3.0,Sonego L.,Struff J.L.,46.0,103.0,1165.0,575.0,6.0,3.0,6.0,2.0,,,,,,,2.0,0.0,Completed,2.1,1.75,2.19,1.75,2.24,1.78,2.1,1.73,atp,2025,,,,
32.0,Halle,Halle Open,2025-06-18,ATP500,Outdoor,Grass,1st Round,3.0,Khachanov K.,Bergs Z.,22.0,49.0,2050.0,1079.0,7.0,5.0,6.0,3.0,,,,,,,2.0,0.0,Completed,1.5,2.6,1.53,2.66,1.56,2.76,1.48,2.65,atp,2025,,,,
32.0,Halle,Halle Open,2025-06-18,ATP500,Outdoor,Grass,1st Round,3.0,Zverev A.,Giron M.,3.0,43.0,6500.0,1265.0,6.0,2.0,6.0,1.0,,,,,,,2.0,0.0,Completed,1.12,5.5,1.14,6.7,1.17,7.0,1.14,5.53,atp,2025,,,,
32.0,Halle,Halle Open,2025-06-18,ATP500,Outdoor,Grass,2nd Round,3.0,Medvedev D.,Halys Q.,11.0,48.0,3140.0,1134.0,6.0,2.0,7.0,5.0,,,,,,,2.0,0.0,Completed,1.45,2.8,1.47,2.91,1.47,3.1,1.42,2.84,atp,2025,,,,
32.0,Halle,Halle Open,2025-06-18,ATP500,Outdoor,Grass,2nd Round,3.0,Michelsen A.,Tsitsipas S.,33.0,25.0,1570.0,1920.0,7.0,6.0,7.0,5.0,,,,,,,2.0,0.0,Completed,1.73,2.1,1.76,2.2,1.79,2.25,1.72,2.12,atp,2025,,,,
32.0,Halle,Halle Open,2025-06-19,ATP500,Outdoor,Grass,2nd Round,3.0,Khachanov K.,Auger-Aliassime F.,22.0,27.0,2050.0,1775.0,6.0,3.0,1.0,6.0,6.0,3.0,,,,,2.0,1.0,Completed,2.2,1.7,2.36,1.67,2.4,1.73,2.19,1.68,atp,2025,,,,
32.0,Halle,Halle Open,2025-06-19,ATP500,Outdoor,Grass,2nd Round,3.0,Cobolli F.,Shapovalov D.,24.0,31.0,1970.0,1626.0,7.0,6.0,4.0,6.0,7.0,6.0,,,,,2.0,1.0,Completed,2.38,1.6,2.38,1.65,2.43,1.68,2.34,1.59,atp,2025,,,,
32.0,Halle,Halle Open,2025-06-19,ATP500,Outdoor,Grass,2nd Round,3.0,Etcheverry T.,Rublev A.,63.0,14.0,935.0,2920.0,6.0,3.0,6.0,7.0,7.0,6.0,,,,,2.0,1.0,Completed,4.0,1.25,4.52,1.25,4.6,1.27,4.08,1.24,atp,2025,,,,
32.0,Halle,Halle Open,2025-06-19,ATP500,Outdoor,Grass,2nd Round,3.0,Machac T.,Marozsan F.,23.0,58.0,2020.0,990.0,6.0,2.0,6.0,3.0,,,,,,,2.0,0.0,Completed,1.8,1.95,1.86,2.05,1.91,2.08,1.81,1.98,atp,2025,,,,
32.0,Halle,Halle Open,2025-06-19,ATP500,Outdoor,Grass,2nd Round,3.0,Zverev A.,Sonego L.,3.0,46.0,6500.0,1165.0,3.0,6.0,6.0,4.0,7.0,6.0,,,,,2.0,1.0,Completed,1.12,6.5,1.12,7.71,1.13,8.0,1.11,6.62,atp,2025,,,,
32.0,Halle,Halle Open,2025-06-19,ATP500,Outdoor,Grass,2nd Round,3.0,Bublik A.,Sinner J.,45.0,1.0,1225.0,10880.0,3.0,6.0,6.0,3.0,6.0,4.0,,,,,2.0,1.0,Completed,5.5,1.14,6.53,1.16,7.2,1.16,6.04,1.13,atp,2025,,,,
32.0,Halle,Halle Open,2025-06-20,ATP500,Outdoor,Grass,Quarterfinals,3.0,Medvedev D.,Michelsen A.,11.0,33.0,3140.0,1570.0,6.0,4.0,6.0,3.0,,,,,,,2.0,0.0,Completed,1.4,2.8,1.43,3.06,1.44,3.2,1.4,2.91,atp,2025,,,,
32.0,Halle,Halle Open,2025-06-20,ATP500,Outdoor,Grass,Quarterfinals,3.0,Zverev A.,Cobolli F.,3.0,24.0,6500.0,1970.0,6.0,4.0,7.0,6.0,,,,,,,2.0,0.0,Completed,1.13,6.0,1.14,7.04,1.16,7.04,1.14,5.9,atp,2025,,,,
32.0,Halle,Halle Open,2025-06-20,ATP500,Outdoor,Grass,Quarterfinals,3.0,Bublik A.,Machac T.,45.0,23.0,1225.0,2020.0,7.0,6.0,6.0,3.0,,,,,,,2.0,0.0,Completed,1.53,2.5,1.57,2.59,1.59,2.68,1.53,2.5,atp,2025,,,,
32.0,Halle,Halle Open,2025-06-20,ATP500,Outdoor,Grass,Quarterfinals,3.0,Khachanov K.,Etcheverry T.,22.0,63.0,2050.0,935.0,6.0,3.0,6.0,2.0,,,,,,,2.0,0.0,Completed,1.36,3.2,1.36,3.43,1.4,3.43,1.36,3.16,atp,2025,,,,
32.0,Halle,Halle Open,2025-06-21,ATP500,Outdoor,Grass,Semifinals,3.0,Medvedev D.,Zverev A.,11.0,3.0,3140.0,6500.0,7.0,6.0,6.0,7.0,6.0,4.0,,,,,2.0,1.0,Completed,2.1,1.7,2.2,1.76,2.3,1.76,2.13,1.7,atp,2025,,,,
32.0,Halle,Halle Open,2025-06-21,ATP500,Outdoor,Grass,Semifinals,3.0,Bublik A.,Khachanov K.,45.0,22.0,1225.0,2050.0,4.0,6.0,7.0,6.0,6.0,4.0,,,,,2.0,1.0,Completed,1.67,2.25,1.61,2.48,1.67,2.56,1.58,2.36,atp,2025,,,,
32.0,Halle,Halle Open,2025-06-22,ATP500,Outdoor,Grass,The Final,3.0,Bublik A.,Medvedev D.,45.0,11.0,1225.0,3140.0,6.0,3.0,7.0,6.0,,,,,,,2.0,0.0,Completed,2.25,1.6,2.38,1.65,2.48,1.66,2.35,1.58,atp,2025,,,,
33.0,Queens Club,Queen's Club Championships,2025-06-16,ATP500,Outdoor,Grass,1st Round,3.0,Bautista Agut R.,Borges N.,51.0,38.0,1049.0,1400.0,6.0,7.0,7.0,5.0,6.0,4.0,,,,,2.0,1.0,Completed,1.67,2.2,1.74,2.2,1.74,2.3,1.67,2.18,atp,2025,,,,
33.0,Queens Club,Queen's Club Championships,2025-06-16,ATP500,Outdoor,Grass,1st Round,3.0,Evans D.,Tiafoe F.,199.0,13.0,275.0,2990.0,7.0,5.0,6.0,2.0,,,,,,,2.0,0.0,Completed,4.0,1.25,4.15,1.27,4.5,1.3,3.82,1.27,atp,2025,,,,
33.0,Queens Club,Queen's Club Championships,2025-06-16,ATP500,Outdoor,Grass,1st Round,3.0,Rune H.,O Connell C.,9.0,79.0,3440.0,772.0,6.0,3.0,6.0,4.0,,,,,,,2.0,0.0,Completed,1.2,4.5,1.24,4.43,1.24,4.6,1.2,4.44,atp,2025,,,,
33.0,Queens Club,Queen's Club Championships,2025-06-16,ATP500,Outdoor,Grass,1st Round,3.0,Mensik J.,Norrie C.,17.0,61.0,2322.0,952.0,7.0,6.0,1.0,6.0,6.0,1.0,,,,,2.0,1.0,Completed,1.67,2.2,1.68,2.3,1.74,2.32,1.66,2.22,atp,2025,,,,
33.0,Queens Club,Queen's Club Championships,2025-06-16,ATP500,Outdoor,Grass,1st Round,3.0,Fearnley J.,Bolt A.,60.0,194.0,961.0,284.0,6.0,2.0,6.0,4.0,,,,,,,2.0,0.0,Completed,1.36,3.0,1.41,3.13,1.45,3.35,1.39,2.95,atp,2025,,,,
33.0,Queens Club,Queen's Club Championships,2025-06-16,ATP500,Outdoor,Grass,1st Round,3.0,McDonald M.,Monfils G.,98.0,42.0,630.0,1265.0,6.0,4.0,6.0,4.0,,,,,,,2.0,0.0,Completed,1.95,1.8,2.08,1.83,2.12,1.86,2.0,1.8,atp,2025,,,,
33.0,Queens Club,Queen's Club Championships,2025-06-17,ATP500,Outdoor,Grass,1st Round,3.0,Lehecka J.,De Minaur A.,30.0,12.0,1645.0,3085.0,6.0,4.0,6.0,2.0,,,,,,,2.0,0.0,Completed,3.1,1.36,3.15,1.41,3.25,1.45,2.95,1.4,atp,2025,,,,
33.0,Queens Club,Queen's Club Championships,2025-06-17,ATP500,Outdoor,Grass,1st Round,3.0,Popyrin A.,Vukic A.,21.0,83.0,2115.0,733.0,6.0,2.0,6.0,7.0,7.0,6.0,,,,,2.0,1.0,Completed,1.6,2.38,1.65,2.37,1.65,2.5,1.57,2.38,atp,2025,,,,
33.0,Queens Club,Queen's Club Championships,2025-06-17,ATP500,Outdoor,Grass,1st Round,3.0,Nakashima B.,Mpetshi G.,32.0,36.0,1600.0,1476.0,6.0,7.0,7.0,6.0,6.0,4.0,,,,,2.0,1.0,Completed,1.57,2.3,1.57,2.56,1.61,2.63,1.55,2.43,atp,2025,,,,
33.0,Queens Club,Queen's Club Championships,2025-06-17,ATP500,Outdoor,Grass,1st Round,3.0,Draper J.,Brooksby J.,6.0,149.0,4550.0,405.0,6.0,3.0,6.0,1.0,,,,,,,2.0,0.0,Completed,1.06,8.0,1.07,10.67,1.1,10.67,1.07,8.59,atp,2025,,,,
33.0,Queens Club,Queen's Club Championships,2025-06-17,ATP500,Outdoor,Grass,1st Round,3.0,Rinderknech A.,Shelton B.,80.0,10.0,764.0,3170.0,7.0,6.0,7.0,6.0,,,,,,,2.0,0.0,Completed,4.33,1.22,4.67,1.23,5.3,1.25,4.39,1.21,atp,2025,,,,
33.0,Queens Club,Queen's Club Championships,2025-06-17,ATP500,Outdoor,Grass,1st Round,3.0,Opelka R.,Ugo Carabelli C.,75.0,53.0,808.0,1036.0,7.0,6.0,6.0,4.0,,,,,,,2.0,0.0,Completed,1.18,5.0,1.2,5.2,1.22,5.5,1.17,5.04,atp,2025,,,,
33.0,Queens Club,Queen's Club Championships,2025-06-17,ATP500,Outdoor,Grass,1st Round,3.0,Alcaraz C.,Walton A.,2.0,86.0,8850.0,703.0,6.0,4.0,7.0,6.0,,,,,,,2.0,0.0,Completed,1.02,15.0,1.02,28.15,1.03,29.0,1.02,17.3,atp,2025,,,,
33.0,Queens Club,Queen's Club Championships,2025-06-17,ATP500,Outdoor,Grass,1st Round,3.0,Munar J.,Thompson J.,59.0,37.0,962.0,1400.0,7.0,5.0,,,,,,,,,1.0,0.0,Retired,3.4,1.33,3.41,1.36,3.6,1.37,3.4,1.32,atp,2025,,,,
33.0,Queens Club,Queen's Club Championships,2025-06-17,ATP500,Outdoor,Grass,1st Round,3.0,Moutet C.,Fritz T.,89.0,4.0,677.0,4735.0,6.0,7.0,7.0,6.0,7.0,5.0,,,,,2.0,1.0,Completed,5.0,1.14,6.13,1.16,6.4,1.17,5.77,1.14,atp,2025,,,,
33.0,Queens Club,Queen's Club Championships,2025-06-17,ATP500,Outdoor,Grass,1st Round,3.0,Diallo G.,Harris B.,44.0,113.0,1247.0,519.0,6.0,1.0,3.0,6.0,6.0,4.0,,,,,2.0,1.0,Completed,1.44,2.8,1.45,2.96,1.5,3.15,1.42,2.87,atp,2025,,,,
